container_index,title,text,image_url,all_images,status,link,all_links,advertiser,is_promoted,time_period
1138,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/429801813?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/429801813?trk=ad_library_ad_preview_content_image', '/ad-library/detail/429801813', '/ad-library/detail/429801813']",Nike,True,all-time
1139,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/429801813?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/429801813?trk=ad_library_ad_preview_content_image', '/ad-library/detail/429801813', '/ad-library/detail/429801813']",Nike,True,all-time
1140,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1141,Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Active,No link found,[],Nike,,all-time
1142,Goldman Sachs Advisor Solutions – empowering independent advisors,Promoted,No image found,[],Active,/ad-library/detail/418525463,"['/ad-library/detail/418525463', '/ad-library/detail/418525463', '/ad-library/detail/418525463']",Nike,True,all-time
1143,Goldman Sachs Advisor Solutions – empowering independent advisors,Promoted,No image found,[],Active,/ad-library/detail/418525463,"['/ad-library/detail/418525463', '/ad-library/detail/418525463', '/ad-library/detail/418525463']",Nike,True,all-time
1144,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1145,Goldman Sachs Advisor Solutions – empowering independent advisors,Goldman Sachs Advisor Solutions – empowering independent advisors,No image found,[],Active,No link found,[],Nike,,all-time
1146,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/429766523?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/429766523?trk=ad_library_ad_preview_content_image', '/ad-library/detail/429766523', '/ad-library/detail/429766523']",Nike,True,all-time
1147,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/429766523?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/429766523?trk=ad_library_ad_preview_content_image', '/ad-library/detail/429766523', '/ad-library/detail/429766523']",Nike,True,all-time
1148,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1149,Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Active,No link found,[],Nike,,all-time
1150,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/429738183?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/429738183?trk=ad_library_ad_preview_content_image', '/ad-library/detail/429738183', '/ad-library/detail/429738183']",Nike,True,all-time
1151,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/429738183?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/429738183?trk=ad_library_ad_preview_content_image', '/ad-library/detail/429738183', '/ad-library/detail/429738183']",Nike,True,all-time
1152,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1153,Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Active,No link found,[],Nike,,all-time
1154,Teknoloji öncüleri üzerine varantlar www.goldmansachs.com.tr adresinde,Promoted,No image found,[],Active,http://www.goldmansachs.com.tr,"['http://www.goldmansachs.com.tr', '/ad-library/detail/482471666', '/ad-library/detail/482471666', '/ad-library/detail/482471666']",Nike,True,all-time
1155,Teknoloji öncüleri üzerine varantlar www.goldmansachs.com.tr adresinde,Promoted,No image found,[],Active,http://www.goldmansachs.com.tr,"['http://www.goldmansachs.com.tr', '/ad-library/detail/482471666', '/ad-library/detail/482471666', '/ad-library/detail/482471666']",Nike,True,all-time
1156,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1157,Teknoloji öncüleri üzerine varantlar www.goldmansachs.com.tr adresinde,Teknoloji öncüleri üzerine varantlar www.goldmansachs.com.tr adresinde,No image found,[],Active,No link found,[],Nike,,all-time
1158,Help Empower Entrepreneurs,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D1DAQHIezpXIugaPA/ssu-carousel-card-image_lax_1200_1200/ssu-carousel-card-image_lax_1200_1200/0/1718900152362?e=1746878400&v=beta&t=wHqJTNnIdxPpDOUnMOqPmuwfF_zqT-EneQsQ54QAKlE', 'https://media.licdn.com/dms/image/v2/D4D1DAQF3pVS8PCmGyA/ssu-carousel-card-shrink_1080_1080/ssu-carousel-card-shrink_1080_1080/0/1718900141117?e=1746878400&v=beta&t=bRCu-B_Xp0tACxGrO1H8zTFTVPLgGDPGVUCe5d4gptE', 'https://media.licdn.com/dms/image/v2/D4D1DAQGcD9JuJjY1cA/ssu-carousel-card-image_lax_1200_1200/ssu-carousel-card-image_lax_1200_1200/0/1718900152468?e=1746878400&v=beta&t=MeMqEjtj2fOqngcYjoSdmMALi_BemuZ35yfTKMpBrEk']",Active,/ad-library/detail/440319703,"['/ad-library/detail/440319703', '/ad-library/detail/440319703?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/440319703?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/440319703?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/440319703?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/440319703?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/440319703?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/440319703', '/ad-library/detail/440319703']",Nike,True,all-time
1159,Help Empower Entrepreneurs,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D1DAQHIezpXIugaPA/ssu-carousel-card-image_lax_1200_1200/ssu-carousel-card-image_lax_1200_1200/0/1718900152362?e=1746878400&v=beta&t=wHqJTNnIdxPpDOUnMOqPmuwfF_zqT-EneQsQ54QAKlE', 'https://media.licdn.com/dms/image/v2/D4D1DAQF3pVS8PCmGyA/ssu-carousel-card-shrink_1080_1080/ssu-carousel-card-shrink_1080_1080/0/1718900141117?e=1746878400&v=beta&t=bRCu-B_Xp0tACxGrO1H8zTFTVPLgGDPGVUCe5d4gptE', 'https://media.licdn.com/dms/image/v2/D4D1DAQGcD9JuJjY1cA/ssu-carousel-card-image_lax_1200_1200/ssu-carousel-card-image_lax_1200_1200/0/1718900152468?e=1746878400&v=beta&t=MeMqEjtj2fOqngcYjoSdmMALi_BemuZ35yfTKMpBrEk']",Active,/ad-library/detail/440319703,"['/ad-library/detail/440319703', '/ad-library/detail/440319703?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/440319703?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/440319703?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/440319703?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/440319703?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/440319703?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/440319703', '/ad-library/detail/440319703']",Nike,True,all-time
1160,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1161,Teknoloji öncüleri üzerine varantlar www.goldmansachs.com.tr adresinde,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D5610AQFgI2ACMwUGDw/videocover-high/videocover-high/0/1699271956242/Option3_Social_vertical1080x1920_MP4_10mbmp4?e=1746878400&v=beta&t=s-KFDkwTSuQxT3dqPHUViD4jTCWQIdiv-OIGfNrAIRE']",Active,http://www.goldmansachs.com.tr,"['http://www.goldmansachs.com.tr', '/ad-library/detail/482471676', '/ad-library/detail/482471676', '/ad-library/detail/482471676']",Nike,True,all-time
1162,Teknoloji öncüleri üzerine varantlar www.goldmansachs.com.tr adresinde,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D5610AQFgI2ACMwUGDw/videocover-high/videocover-high/0/1699271956242/Option3_Social_vertical1080x1920_MP4_10mbmp4?e=1746878400&v=beta&t=s-KFDkwTSuQxT3dqPHUViD4jTCWQIdiv-OIGfNrAIRE']",Active,http://www.goldmansachs.com.tr,"['http://www.goldmansachs.com.tr', '/ad-library/detail/482471676', '/ad-library/detail/482471676', '/ad-library/detail/482471676']",Nike,True,all-time
1163,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1164,Teknoloji öncüleri üzerine varantlar www.goldmansachs.com.tr adresinde,Teknoloji öncüleri üzerine varantlar www.goldmansachs.com.tr adresinde,No image found,[],Active,No link found,[],Nike,,all-time
1165,Make your move with Goldman Sachs Advisor Solutions,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D10AQHRpiJ6n73yyg/image-shrink_1280/image-shrink_1280/0/1718142531438/2024_GSAS_AltsLending_ProductFirst_LearnMore_English__Static__NAjpg?e=1746878400&v=beta&t=V8iUaKBL9BVwJ9SUU8kMB5K8zVsMLVXvxwEPT1oWs1c']",Active,/ad-library/detail/429782803?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/429782803?trk=ad_library_ad_preview_content_image', '/ad-library/detail/429782803', '/ad-library/detail/429782803']",Nike,True,all-time
1166,Make your move with Goldman Sachs Advisor Solutions,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D10AQHRpiJ6n73yyg/image-shrink_1280/image-shrink_1280/0/1718142531438/2024_GSAS_AltsLending_ProductFirst_LearnMore_English__Static__NAjpg?e=1746878400&v=beta&t=V8iUaKBL9BVwJ9SUU8kMB5K8zVsMLVXvxwEPT1oWs1c']",Active,/ad-library/detail/429782803?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/429782803?trk=ad_library_ad_preview_content_image', '/ad-library/detail/429782803', '/ad-library/detail/429782803']",Nike,True,all-time
1167,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1168,Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Active,No link found,[],Nike,,all-time
1169,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418498383,"['/ad-library/detail/418498383', '/ad-library/detail/418498383', '/ad-library/detail/418498383']",Nike,True,all-time
1170,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418498383,"['/ad-library/detail/418498383', '/ad-library/detail/418498383', '/ad-library/detail/418498383']",Nike,True,all-time
1171,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1172,Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Active,No link found,[],Nike,,all-time
1173,Connect with our Goldman Sachs Advisor Solutions team,Promoted,No image found,[],Active,/ad-library/detail/418563873,"['/ad-library/detail/418563873', '/ad-library/detail/418563873', '/ad-library/detail/418563873']",Nike,True,all-time
1174,Connect with our Goldman Sachs Advisor Solutions team,Promoted,No image found,[],Active,/ad-library/detail/418563873,"['/ad-library/detail/418563873', '/ad-library/detail/418563873', '/ad-library/detail/418563873']",Nike,True,all-time
1175,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1176,Connect with our Goldman Sachs Advisor Solutions team,Connect with our Goldman Sachs Advisor Solutions team,No image found,[],Active,No link found,[],Nike,,all-time
1177,"Apply now to 10,000 Small Businesses",Promoted,No image found,[],Active,/ad-library/detail/405172713,"['/ad-library/detail/405172713', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/405172713', '/ad-library/detail/405172713']",Nike,True,all-time
1178,"Apply now to 10,000 Small Businesses",Promoted,No image found,[],Active,/ad-library/detail/405172713,"['/ad-library/detail/405172713', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/405172713?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/405172713', '/ad-library/detail/405172713']",Nike,True,all-time
1179,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1180,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/407200943,"['/ad-library/detail/407200943', '/ad-library/detail/407200943', '/ad-library/detail/407200943']",Nike,True,all-time
1181,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/407200943,"['/ad-library/detail/407200943', '/ad-library/detail/407200943', '/ad-library/detail/407200943']",Nike,True,all-time
1182,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1183,Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Active,No link found,[],Nike,,all-time
1184,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418498293,"['/ad-library/detail/418498293', '/ad-library/detail/418498293', '/ad-library/detail/418498293']",Nike,True,all-time
1185,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418498293,"['/ad-library/detail/418498293', '/ad-library/detail/418498293', '/ad-library/detail/418498293']",Nike,True,all-time
1186,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1187,Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Active,No link found,[],Nike,,all-time
1188,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/407200993,"['/ad-library/detail/407200993', '/ad-library/detail/407200993', '/ad-library/detail/407200993']",Nike,True,all-time
1189,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/407200993,"['/ad-library/detail/407200993', '/ad-library/detail/407200993', '/ad-library/detail/407200993']",Nike,True,all-time
1190,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1191,Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Active,No link found,[],Nike,,all-time
1192,The small business vote is up for grabs,Promoted,No image found,[],Active,/ad-library/detail/410400813,"['/ad-library/detail/410400813', '/ad-library/detail/410400813?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410400813?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410400813?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410400813?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410400813?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410400813?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410400813', '/ad-library/detail/410400813']",Nike,True,all-time
1193,The small business vote is up for grabs,Promoted,No image found,[],Active,/ad-library/detail/410400813,"['/ad-library/detail/410400813', '/ad-library/detail/410400813?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410400813?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410400813?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410400813?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410400813?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410400813?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410400813', '/ad-library/detail/410400813']",Nike,True,all-time
1194,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1195,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418544543,"['/ad-library/detail/418544543', '/ad-library/detail/418544543', '/ad-library/detail/418544543']",Nike,True,all-time
1196,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418544543,"['/ad-library/detail/418544543', '/ad-library/detail/418544543', '/ad-library/detail/418544543']",Nike,True,all-time
1197,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1198,Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Active,No link found,[],Nike,,all-time
1199,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418563613,"['/ad-library/detail/418563613', '/ad-library/detail/418563613', '/ad-library/detail/418563613']",Nike,True,all-time
1200,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418563613,"['/ad-library/detail/418563613', '/ad-library/detail/418563613', '/ad-library/detail/418563613']",Nike,True,all-time
1201,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1202,Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Active,No link found,[],Nike,,all-time
1203,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418525303,"['/ad-library/detail/418525303', '/ad-library/detail/418525303', '/ad-library/detail/418525303']",Nike,True,all-time
1204,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418525303,"['/ad-library/detail/418525303', '/ad-library/detail/418525303', '/ad-library/detail/418525303']",Nike,True,all-time
1205,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1206,Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Active,No link found,[],Nike,,all-time
1207,Connect with our Goldman Sachs Advisor Solutions team,Promoted,No image found,[],Active,/ad-library/detail/418544623,"['/ad-library/detail/418544623', '/ad-library/detail/418544623', '/ad-library/detail/418544623']",Nike,True,all-time
1208,Connect with our Goldman Sachs Advisor Solutions team,Promoted,No image found,[],Active,/ad-library/detail/418544623,"['/ad-library/detail/418544623', '/ad-library/detail/418544623', '/ad-library/detail/418544623']",Nike,True,all-time
1209,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1210,Connect with our Goldman Sachs Advisor Solutions team,Connect with our Goldman Sachs Advisor Solutions team,No image found,[],Active,No link found,[],Nike,,all-time
1211,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418544513,"['/ad-library/detail/418544513', '/ad-library/detail/418544513', '/ad-library/detail/418544513']",Nike,True,all-time
1212,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418544513,"['/ad-library/detail/418544513', '/ad-library/detail/418544513', '/ad-library/detail/418544513']",Nike,True,all-time
1213,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1214,Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Active,No link found,[],Nike,,all-time
1215,"Small businesses, the economy, & the election",Promoted,No image found,[],Active,/ad-library/detail/410670253,"['/ad-library/detail/410670253', '/ad-library/detail/410670253?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410670253?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410670253?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410670253?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410670253?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410670253?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410670253', '/ad-library/detail/410670253']",Nike,True,all-time
1216,"Small businesses, the economy, & the election",Promoted,No image found,[],Active,/ad-library/detail/410670253,"['/ad-library/detail/410670253', '/ad-library/detail/410670253?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410670253?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410670253?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410670253?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410670253?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410670253?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410670253', '/ad-library/detail/410670253']",Nike,True,all-time
1217,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1218,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/407200753,"['/ad-library/detail/407200753', '/ad-library/detail/407200753', '/ad-library/detail/407200753']",Nike,True,all-time
1219,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/407200753,"['/ad-library/detail/407200753', '/ad-library/detail/407200753', '/ad-library/detail/407200753']",Nike,True,all-time
1220,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1221,Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Active,No link found,[],Nike,,all-time
1222,"Small business, big plans",Promoted,No image found,[],Active,/ad-library/detail/410366763,"['/ad-library/detail/410366763', '/ad-library/detail/410366763?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410366763?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410366763?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410366763?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410366763?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410366763?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410366763', '/ad-library/detail/410366763']",Nike,True,all-time
1223,"Small business, big plans",Promoted,No image found,[],Active,/ad-library/detail/410366763,"['/ad-library/detail/410366763', '/ad-library/detail/410366763?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410366763?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410366763?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410366763?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410366763?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/410366763?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/410366763', '/ad-library/detail/410366763']",Nike,True,all-time
1224,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1225,Goldman Sachs Advisor Solutions – empowering independent advisors,Promoted,No image found,[],Active,/ad-library/detail/418525313,"['/ad-library/detail/418525313', '/ad-library/detail/418525313', '/ad-library/detail/418525313']",Nike,True,all-time
1226,Goldman Sachs Advisor Solutions – empowering independent advisors,Promoted,No image found,[],Active,/ad-library/detail/418525313,"['/ad-library/detail/418525313', '/ad-library/detail/418525313', '/ad-library/detail/418525313']",Nike,True,all-time
1227,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1228,Goldman Sachs Advisor Solutions – empowering independent advisors,Goldman Sachs Advisor Solutions – empowering independent advisors,No image found,[],Active,No link found,[],Nike,,all-time
1229,Goldman Sachs Advisor Solutions – empowering independent advisors,Promoted,No image found,[],Active,/ad-library/detail/418525023,"['/ad-library/detail/418525023', '/ad-library/detail/418525023', '/ad-library/detail/418525023']",Nike,True,all-time
1230,Goldman Sachs Advisor Solutions – empowering independent advisors,Promoted,No image found,[],Active,/ad-library/detail/418525023,"['/ad-library/detail/418525023', '/ad-library/detail/418525023', '/ad-library/detail/418525023']",Nike,True,all-time
1231,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
1232,Goldman Sachs Advisor Solutions – empowering independent advisors,Goldman Sachs Advisor Solutions – empowering independent advisors,No image found,[],Active,No link found,[],Nike,,all-time
1233,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418525163,"['/ad-library/detail/418525163', '/ad-library/detail/418525163', '/ad-library/detail/418525163']",Nike,True,all-time
1234,Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Active,/ad-library/detail/418525163,"['/ad-library/detail/418525163', '/ad-library/detail/418525163', '/ad-library/detail/418525163']",Nike,True,all-time
1235,No title found,Goldman Sachs,No image found,[],Active,No link found,[],Nike,,all-time
