title,text,image_url,all_images,status,link,all_links,time_period
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Engineering careers at Goldman Sachs,Engineering careers at Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Download the Policy Playbook,Promoted,No image found,[],Unknown,/ad-library/detail/586920683,"['/ad-library/detail/586920683', '/ad-library/detail/586920683?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586920683?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586920683?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586920683?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586920683?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586920683?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586920683']",all-time
Download the Policy Playbook,Promoted,No image found,[],Unknown,/ad-library/detail/586920683,"['/ad-library/detail/586920683', '/ad-library/detail/586920683?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586920683?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586920683?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586920683?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586920683?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586920683?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586920683']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Support small businesses: Download the Policy Playbook,Promoted,No image found,[],Unknown,/ad-library/detail/583210813,"['/ad-library/detail/583210813', '/ad-library/detail/583210813']",all-time
Support small businesses: Download the Policy Playbook,Promoted,No image found,[],Unknown,/ad-library/detail/583210813,"['/ad-library/detail/583210813', '/ad-library/detail/583210813']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Support small businesses: Download the Policy Playbook,Support small businesses: Download the Policy Playbook,No image found,[],Unknown,No link found,[],all-time
Support small businesses,Promoted,No image found,[],Unknown,/ad-library/detail/573506523?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/573506523?trk=ad_library_ad_preview_content_image', '/ad-library/detail/573506523']",all-time
Support small businesses,Promoted,No image found,[],Unknown,/ad-library/detail/573506523?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/573506523?trk=ad_library_ad_preview_content_image', '/ad-library/detail/573506523']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Support small businesses,Support small businesses,No image found,[],Unknown,No link found,[],all-time
Support small businesses,Promoted,No image found,[],Unknown,/ad-library/detail/572037663,"['/ad-library/detail/572037663', '/ad-library/detail/572037663']",all-time
Support small businesses,Promoted,No image found,[],Unknown,/ad-library/detail/572037663,"['/ad-library/detail/572037663', '/ad-library/detail/572037663']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Support small businesses,Support small businesses,No image found,[],Unknown,No link found,[],all-time
Support small businesses: Download the Policy Playbook,Promoted,No image found,[],Unknown,/ad-library/detail/577155713,"['/ad-library/detail/577155713', '/ad-library/detail/577155713']",all-time
Support small businesses: Download the Policy Playbook,Promoted,No image found,[],Unknown,/ad-library/detail/577155713,"['/ad-library/detail/577155713', '/ad-library/detail/577155713']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Support small businesses: Download the Policy Playbook,Support small businesses: Download the Policy Playbook,No image found,[],Unknown,No link found,[],all-time
Engineering careers at Goldman Sachs,Promoted,No image found,[],Unknown,/ad-library/detail/590460853?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590460853?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590460853']",all-time
Engineering careers at Goldman Sachs,Promoted,No image found,[],Unknown,/ad-library/detail/590460853?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590460853?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590460853']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Engineering careers at Goldman Sachs,Engineering careers at Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Download the Policy Playbook,Promoted,No image found,[],Unknown,/ad-library/detail/586866223,"['/ad-library/detail/586866223', '/ad-library/detail/586866223?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586866223?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586866223?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586866223?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586866223?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586866223?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586866223']",all-time
Download the Policy Playbook,Promoted,No image found,[],Unknown,/ad-library/detail/586866223,"['/ad-library/detail/586866223', '/ad-library/detail/586866223?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586866223?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586866223?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586866223?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586866223?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586866223?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586866223']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Download the Policy Playbook,Promoted,No image found,[],Unknown,/ad-library/detail/586608903,"['/ad-library/detail/586608903', '/ad-library/detail/586608903?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586608903?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586608903?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586608903?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586608903?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586608903?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586608903']",all-time
Download the Policy Playbook,Promoted,No image found,[],Unknown,/ad-library/detail/586608903,"['/ad-library/detail/586608903', '/ad-library/detail/586608903?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586608903?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586608903?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586608903?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586608903?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/586608903?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/586608903']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Support small businesses: Download the Policy Playbook,Promoted,No image found,[],Unknown,/ad-library/detail/583210723,"['/ad-library/detail/583210723', '/ad-library/detail/583210723']",all-time
Support small businesses: Download the Policy Playbook,Promoted,No image found,[],Unknown,/ad-library/detail/583210723,"['/ad-library/detail/583210723', '/ad-library/detail/583210723']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Support small businesses: Download the Policy Playbook,Support small businesses: Download the Policy Playbook,No image found,[],Unknown,No link found,[],all-time
"When small businesses win, America wins.",Promoted,No image found,[],Unknown,/ad-library/detail/573478843,"['/ad-library/detail/573478843', '/ad-library/detail/573478843']",all-time
"When small businesses win, America wins.",Promoted,No image found,[],Unknown,/ad-library/detail/573478843,"['/ad-library/detail/573478843', '/ad-library/detail/573478843']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
"When small businesses win, America wins.","When small businesses win, America wins.",No image found,[],Unknown,No link found,[],all-time
Engineering careers at Goldman Sachs,Promoted,No image found,[],Unknown,/ad-library/detail/590422043,"['/ad-library/detail/590422043', '/ad-library/detail/590422043']",all-time
Engineering careers at Goldman Sachs,Promoted,No image found,[],Unknown,/ad-library/detail/590422043,"['/ad-library/detail/590422043', '/ad-library/detail/590422043']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Engineering careers at Goldman Sachs,Engineering careers at Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Child care is a small business issue.,Promoted,No image found,[],Unknown,/ad-library/detail/559000913,"['/ad-library/detail/559000913', '/ad-library/detail/559000913?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/559000913?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/559000913?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/559000913?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/559000913']",all-time
Child care is a small business issue.,Promoted,No image found,[],Unknown,/ad-library/detail/559000913,"['/ad-library/detail/559000913', '/ad-library/detail/559000913?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/559000913?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/559000913?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/559000913?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/559000913']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Support small businesses,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D10AQHBQsGYnamsQQ/image-shrink_1280/image-shrink_1280/0/1736876059616/GS-10KSBV-DEC-GIF_03gif?e=1746878400&v=beta&t=o8voBMzRQdcdIwJGEtU13-KucNj8PUWfV5b56j_D7r0']",Unknown,/ad-library/detail/572065233?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/572065233?trk=ad_library_ad_preview_content_image', '/ad-library/detail/572065233']",all-time
Support small businesses,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D10AQHBQsGYnamsQQ/image-shrink_1280/image-shrink_1280/0/1736876059616/GS-10KSBV-DEC-GIF_03gif?e=1746878400&v=beta&t=o8voBMzRQdcdIwJGEtU13-KucNj8PUWfV5b56j_D7r0']",Unknown,/ad-library/detail/572065233?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/572065233?trk=ad_library_ad_preview_content_image', '/ad-library/detail/572065233']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Support small businesses,Support small businesses,No image found,[],Unknown,No link found,[],all-time
Engineering careers at Goldman Sachs,Promoted,https://media.licdn.com/dms/image/v2/D4D10AQGeY6G_qxUJzw/image-shrink_1280/B4DZTsQ7ujG4AM-/0/1739130652413/ENG_Awareness_12000-Engineers_Hyderabad_English_SOCIAL_1-1_STATICjpg?e=1746878400&v=beta&t=NVsBphGTjlD3K3gkZTNrpO8Cx4lCp1q6r6kMcN3NDNA,['https://media.licdn.com/dms/image/v2/D4D10AQGeY6G_qxUJzw/image-shrink_1280/B4DZTsQ7ujG4AM-/0/1739130652413/ENG_Awareness_12000-Engineers_Hyderabad_English_SOCIAL_1-1_STATICjpg?e=1746878400&v=beta&t=NVsBphGTjlD3K3gkZTNrpO8Cx4lCp1q6r6kMcN3NDNA'],Unknown,/ad-library/detail/590480683?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590480683?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590480683']",all-time
Engineering careers at Goldman Sachs,Promoted,https://media.licdn.com/dms/image/v2/D4D10AQGeY6G_qxUJzw/image-shrink_1280/B4DZTsQ7ujG4AM-/0/1739130652413/ENG_Awareness_12000-Engineers_Hyderabad_English_SOCIAL_1-1_STATICjpg?e=1746878400&v=beta&t=NVsBphGTjlD3K3gkZTNrpO8Cx4lCp1q6r6kMcN3NDNA,['https://media.licdn.com/dms/image/v2/D4D10AQGeY6G_qxUJzw/image-shrink_1280/B4DZTsQ7ujG4AM-/0/1739130652413/ENG_Awareness_12000-Engineers_Hyderabad_English_SOCIAL_1-1_STATICjpg?e=1746878400&v=beta&t=NVsBphGTjlD3K3gkZTNrpO8Cx4lCp1q6r6kMcN3NDNA'],Unknown,/ad-library/detail/590480683?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/590480683?trk=ad_library_ad_preview_content_image', '/ad-library/detail/590480683']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Engineering careers at Goldman Sachs,Engineering careers at Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Support small businesses,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D10AQEIAK5L1VN-IQ/videocover-high/videocover-high/0/1736876216994/10ksb_NewPolicy_30_169_V7mp4?e=1746878400&v=beta&t=yVzBLeIU_1moJQGKZNrVvNIbVFTLw71u8XC6GkGDaCk']",Unknown,/ad-library/detail/573496143,"['/ad-library/detail/573496143', '/ad-library/detail/573496143']",all-time
Support small businesses,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D4D10AQEIAK5L1VN-IQ/videocover-high/videocover-high/0/1736876216994/10ksb_NewPolicy_30_169_V7mp4?e=1746878400&v=beta&t=yVzBLeIU_1moJQGKZNrVvNIbVFTLw71u8XC6GkGDaCk']",Unknown,/ad-library/detail/573496143,"['/ad-library/detail/573496143', '/ad-library/detail/573496143']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Support small businesses,Support small businesses,No image found,[],Unknown,No link found,[],all-time
Connect with our Goldman Sachs Advisor Solutions team,Promoted,No image found,[],Unknown,/ad-library/detail/573010526,"['/ad-library/detail/573010526', '/ad-library/detail/573010526']",all-time
Connect with our Goldman Sachs Advisor Solutions team,Promoted,No image found,[],Unknown,/ad-library/detail/573010526,"['/ad-library/detail/573010526', '/ad-library/detail/573010526']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Connect with our Goldman Sachs Advisor Solutions team,Connect with our Goldman Sachs Advisor Solutions team,No image found,[],Unknown,No link found,[],all-time
Connect with our Goldman Sachs Advisor Solutions team,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D5610AQGaBvtwE5jhNQ/videocover-high/videocover-high/0/1726163717865/GSAS_LinkedIn_Growth_P2mp4?e=1746878400&v=beta&t=uOBJTGrSlSy3Uo_LQ7ae09MWgIaV95ppM5PLgdsh-cg']",Unknown,/ad-library/detail/572983326,"['/ad-library/detail/572983326', '/ad-library/detail/572983326']",all-time
Connect with our Goldman Sachs Advisor Solutions team,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D5610AQGaBvtwE5jhNQ/videocover-high/videocover-high/0/1726163717865/GSAS_LinkedIn_Growth_P2mp4?e=1746878400&v=beta&t=uOBJTGrSlSy3Uo_LQ7ae09MWgIaV95ppM5PLgdsh-cg']",Unknown,/ad-library/detail/572983326,"['/ad-library/detail/572983326', '/ad-library/detail/572983326']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Connect with our Goldman Sachs Advisor Solutions team,Connect with our Goldman Sachs Advisor Solutions team,No image found,[],Unknown,No link found,[],all-time
Goldman Sachs Advisor Solutions – empowering independent advisors,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D5610AQGkb7x4w0TdvA/videocover-high/videocover-high/0/1726163588666/GSAS_LinkedIn_Awareness_P2mp4?e=1746878400&v=beta&t=4piz5Pf6mm_nlBs6APwjDYdxlKlwQybSYRvUSk1362E']",Unknown,/ad-library/detail/573010516,"['/ad-library/detail/573010516', '/ad-library/detail/573010516']",all-time
Goldman Sachs Advisor Solutions – empowering independent advisors,Promoted,https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA,"['https://media.licdn.com/dms/image/v2/D4E0BAQG9L7InIQVZrQ/company-logo_100_100/company-logo_100_100/0/1722506756452/goldman_sachs_logo?e=1751500800&v=beta&t=xyhAQxu61FLsAze0-_3RwwG7tQ2GFQ29TgxkDEYJoyA', 'https://media.licdn.com/dms/image/v2/D5610AQGkb7x4w0TdvA/videocover-high/videocover-high/0/1726163588666/GSAS_LinkedIn_Awareness_P2mp4?e=1746878400&v=beta&t=4piz5Pf6mm_nlBs6APwjDYdxlKlwQybSYRvUSk1362E']",Unknown,/ad-library/detail/573010516,"['/ad-library/detail/573010516', '/ad-library/detail/573010516']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Goldman Sachs Advisor Solutions – empowering independent advisors,Goldman Sachs Advisor Solutions – empowering independent advisors,No image found,[],Unknown,No link found,[],all-time
Teknoloji öncüleri üzerine varantlara Goldman Sachs Varantlari ile ulasin,Promoted,No image found,[],Unknown,http://www.goldmansachs.com.tr,"['http://www.goldmansachs.com.tr', '/ad-library/detail/572595186', '/ad-library/detail/572595186']",all-time
Teknoloji öncüleri üzerine varantlara Goldman Sachs Varantlari ile ulasin,Promoted,No image found,[],Unknown,http://www.goldmansachs.com.tr,"['http://www.goldmansachs.com.tr', '/ad-library/detail/572595186', '/ad-library/detail/572595186']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Teknoloji öncüleri üzerine varantlara Goldman Sachs Varantlari ile ulasin,Teknoloji öncüleri üzerine varantlara Goldman Sachs Varantlari ile ulasin,No image found,[],Unknown,No link found,[],all-time
Teknoloji öncüleri üzerine varantlara Goldman Sachs Varantlari ile ulasin,Promoted,No image found,[],Unknown,http://www.goldmansachs.com.tr,"['http://www.goldmansachs.com.tr', '/ad-library/detail/572577216', '/ad-library/detail/572577216']",all-time
Teknoloji öncüleri üzerine varantlara Goldman Sachs Varantlari ile ulasin,Promoted,No image found,[],Unknown,http://www.goldmansachs.com.tr,"['http://www.goldmansachs.com.tr', '/ad-library/detail/572577216', '/ad-library/detail/572577216']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Teknoloji öncüleri üzerine varantlara Goldman Sachs Varantlari ile ulasin,Teknoloji öncüleri üzerine varantlara Goldman Sachs Varantlari ile ulasin,No image found,[],Unknown,No link found,[],all-time
Teknoloji öncüleri üzerine varantlara Goldman Sachs Varantlari ile ulasin,Promoted,No image found,[],Unknown,http://www.goldmansachs.com.tr,"['http://www.goldmansachs.com.tr', '/ad-library/detail/572595086', '/ad-library/detail/572595086']",all-time
Teknoloji öncüleri üzerine varantlara Goldman Sachs Varantlari ile ulasin,Promoted,No image found,[],Unknown,http://www.goldmansachs.com.tr,"['http://www.goldmansachs.com.tr', '/ad-library/detail/572595086', '/ad-library/detail/572595086']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Teknoloji öncüleri üzerine varantlara Goldman Sachs Varantlari ile ulasin,Teknoloji öncüleri üzerine varantlara Goldman Sachs Varantlari ile ulasin,No image found,[],Unknown,No link found,[],all-time
Access to capital is a small business issue.,Promoted,No image found,[],Unknown,/ad-library/detail/558979113,"['/ad-library/detail/558979113', '/ad-library/detail/558979113?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/558979113?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/558979113?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/558979113?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/558979113']",all-time
Access to capital is a small business issue.,Promoted,No image found,[],Unknown,/ad-library/detail/558979113,"['/ad-library/detail/558979113', '/ad-library/detail/558979113?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/558979113?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/558979113?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/558979113?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/558979113']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Connect with our Goldman Sachs Advisor Solutions team,Promoted,No image found,[],Unknown,/ad-library/detail/574328706,"['/ad-library/detail/574328706', '/ad-library/detail/574328706']",all-time
Connect with our Goldman Sachs Advisor Solutions team,Promoted,No image found,[],Unknown,/ad-library/detail/574328706,"['/ad-library/detail/574328706', '/ad-library/detail/574328706']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Connect with our Goldman Sachs Advisor Solutions team,Connect with our Goldman Sachs Advisor Solutions team,No image found,[],Unknown,No link found,[],all-time
Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Unknown,/ad-library/detail/572956436,"['/ad-library/detail/572956436', '/ad-library/detail/572956436']",all-time
Make your move with Goldman Sachs Advisor Solutions,Promoted,No image found,[],Unknown,/ad-library/detail/572956436,"['/ad-library/detail/572956436', '/ad-library/detail/572956436']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Make your move with Goldman Sachs Advisor Solutions,Make your move with Goldman Sachs Advisor Solutions,No image found,[],Unknown,No link found,[],all-time
"When small businesses win, America wins.",Promoted,No image found,[],Unknown,/ad-library/detail/550493453,"['/ad-library/detail/550493453', '/ad-library/detail/550493453']",all-time
"When small businesses win, America wins.",Promoted,No image found,[],Unknown,/ad-library/detail/550493453,"['/ad-library/detail/550493453', '/ad-library/detail/550493453']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
"When small businesses win, America wins.","When small businesses win, America wins.",No image found,[],Unknown,No link found,[],all-time
Access to capital is a small business issue.,Promoted,No image found,[],Unknown,/ad-library/detail/550227273,"['/ad-library/detail/550227273', '/ad-library/detail/550227273?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/550227273?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/550227273?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/550227273?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/550227273']",all-time
Access to capital is a small business issue.,Promoted,No image found,[],Unknown,/ad-library/detail/550227273,"['/ad-library/detail/550227273', '/ad-library/detail/550227273?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/550227273?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/550227273?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/550227273?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/550227273']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
"When Small Businesses Win, America Wins.",Promoted,No image found,[],Unknown,/ad-library/detail/550456373,"['/ad-library/detail/550456373', '/ad-library/detail/550456373']",all-time
"When Small Businesses Win, America Wins.",Promoted,No image found,[],Unknown,/ad-library/detail/550456373,"['/ad-library/detail/550456373', '/ad-library/detail/550456373']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
"When Small Businesses Win, America Wins.","When Small Businesses Win, America Wins.",No image found,[],Unknown,No link found,[],all-time
Child care is a small business issue.,Promoted,No image found,[],Unknown,/ad-library/detail/550199203,"['/ad-library/detail/550199203', '/ad-library/detail/550199203?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/550199203?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/550199203?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/550199203?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/550199203']",all-time
Child care is a small business issue.,Promoted,No image found,[],Unknown,/ad-library/detail/550199203,"['/ad-library/detail/550199203', '/ad-library/detail/550199203?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/550199203?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/550199203?trk=ad_library_ad_preview_carousel_item_image', '/ad-library/detail/550199203?trk=ad_library_ad_preview_carousel_item_title', '/ad-library/detail/550199203']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Connect with our Goldman Sachs Advisor Solutions team,Promoted,No image found,[],Unknown,/ad-library/detail/593658476,"['/ad-library/detail/593658476', '/ad-library/detail/593658476']",all-time
Connect with our Goldman Sachs Advisor Solutions team,Promoted,No image found,[],Unknown,/ad-library/detail/593658476,"['/ad-library/detail/593658476', '/ad-library/detail/593658476']",all-time
No title found,Goldman Sachs,No image found,[],Unknown,No link found,[],all-time
Connect with our Goldman Sachs Advisor Solutions team,Connect with our Goldman Sachs Advisor Solutions team,No image found,[],Unknown,No link found,[],all-time
Teknoloji öncüleri üzerine varantlara Goldman Sachs Varantlari ile ulasin,Promoted,No image found,[],Unknown,http://www.goldmansachs.com.tr,"['http://www.goldmansachs.com.tr', '/ad-library/detail/572613236', '/ad-library/detail/572613236']",all-time
